YGR052W	GO:0106310
YGR286C	GO:0051539
YBL098W	GO:0050660
YBL002W	GO:0046982
YBL003C	GO:0046982
YPL248C	GO:0046872
YLR214W	GO:0046872
YPL054W	GO:0046872
YLR014C	GO:0046872
YKL084W	GO:0046872
YER010C	GO:0046872
YJL172W	GO:0046872
YHL021C	GO:0046872
YFL021W	GO:0046872
YLR090W	GO:0046872
YJR025C	GO:0046872
YGR286C	GO:0046872
YBR240C	GO:0046872
YGR071C	GO:0046872
YER051W	GO:0046872
YMR058W	GO:0046872
YDR506C	GO:0046872
YOR022C	GO:0046872
YMR176W	GO:0046872
YMR280C	GO:0046872
YJL100W	GO:0046872
YDR524C	GO:0046872
YJR078W	GO:0046872
YGR071C	GO:0046872
YOL057W	GO:0046872
YIR027C	GO:0046872
YDL238C	GO:0046872
YPL273W	GO:0046872
YMR038C	GO:0046872
YGR088W	GO:0046872
YBR208C	GO:0046872
YPR015C	GO:0046872
YLR231C	GO:0030170
YMR250W	GO:0030170
YJR078W	GO:0020037
YGR088W	GO:0020037
YBR149W	GO:0016616
YJR096W	GO:0016616
YHR104W	GO:0016616
YGR052W	GO:0016301
YBR020W	GO:0016301
YJL100W	GO:0016301
YBR020W	GO:0016301
YHL028W	GO:0008320
YPR133W-A	GO:0008320
YPL165C	GO:0008168
YPL273W	GO:0008168
YNL024C	GO:0008168
YHR035W	GO:0005096
YHR182W	GO:0005096
YDR524C	GO:0005096
YLR224W	GO:0004842
YGR052W	GO:0004712
YGR052W	GO:0004674
YDL029W	GO:0003779
YDL189W	GO:0003723
YNL210W	GO:0003723
YBR212W	GO:0003723
YLR165C	GO:0003723
YPL248C	GO:0003677
YBL002W	GO:0003677
YOR140W	GO:0003677
YLR014C	GO:0003677
YMR111C	GO:0003677
YBL003C	GO:0003677
YFL021W	GO:0003677
YBR240C	GO:0003677
YGR071C	GO:0003677
YMR176W	GO:0003677
YMR280C	GO:0003677
YGR071C	GO:0003677
YCL066W	GO:0003677
YML051W	GO:0003677
YCL067C	GO:0003677
YPL248C	GO:0001228
YFL021W	GO:0001228
YMR280C	GO:0001228
YHL014C	GO:0000166
YGR052W	GO:0000166
YLR188W	GO:0000166
YBR020W	GO:0000166
YJL100W	GO:0000166
YBR020W	GO:0000166
YBR208C	GO:0000166
YML051W	GO:0000166
YDL029W	GO:0000166
YCR027C	GO:0000166
YGR052W	GO:0106310
YGR286C	GO:0051539
YBL098W	GO:0050660
YBL002W	GO:0046982
YBL003C	GO:0046982
YPL248C	GO:0046872
YLR214W	GO:0046872
YPL054W	GO:0046872
YLR014C	GO:0046872
YKL084W	GO:0046872
YER010C	GO:0046872
YJL172W	GO:0046872
YHL021C	GO:0046872
YFL021W	GO:0046872
YLR090W	GO:0046872
YJR025C	GO:0046872
YGR286C	GO:0046872
YBR240C	GO:0046872
YGR071C	GO:0046872
YER051W	GO:0046872
YMR058W	GO:0046872
YDR506C	GO:0046872
YOR022C	GO:0046872
YMR176W	GO:0046872
YMR280C	GO:0046872
YJL100W	GO:0046872
YDR524C	GO:0046872
YJR078W	GO:0046872
YGR071C	GO:0046872
YOL057W	GO:0046872
YIR027C	GO:0046872
YDL238C	GO:0046872
YPL273W	GO:0046872
YMR038C	GO:0046872
YGR088W	GO:0046872
YBR208C	GO:0046872
YPR015C	GO:0046872
YLR231C	GO:0030170
YMR250W	GO:0030170
YJR078W	GO:0020037
YGR088W	GO:0020037
YBR149W	GO:0016616
YJR096W	GO:0016616
YHR104W	GO:0016616
YGR052W	GO:0016301
YBR020W	GO:0016301
YJL100W	GO:0016301
YBR020W	GO:0016301
YHL028W	GO:0008320
YPR133W-A	GO:0008320
YPL165C	GO:0008168
YPL273W	GO:0008168
YNL024C	GO:0008168
YHR035W	GO:0005096
YHR182W	GO:0005096
YDR524C	GO:0005096
YLR224W	GO:0004842
YGR052W	GO:0004712
YGR052W	GO:0004674
YDL029W	GO:0003779
YDL189W	GO:0003723
YNL210W	GO:0003723
YBR212W	GO:0003723
YLR165C	GO:0003723
YPL248C	GO:0003677
YBL002W	GO:0003677
YOR140W	GO:0003677
YLR014C	GO:0003677
YMR111C	GO:0003677
YBL003C	GO:0003677
YFL021W	GO:0003677
YBR240C	GO:0003677
YGR071C	GO:0003677
YMR176W	GO:0003677
YMR280C	GO:0003677
YGR071C	GO:0003677
YCL066W	GO:0003677
YML051W	GO:0003677
YCL067C	GO:0003677
YPL248C	GO:0001228
YFL021W	GO:0001228
YMR280C	GO:0001228
YHL014C	GO:0000166
YGR052W	GO:0000166
YLR188W	GO:0000166
YBR020W	GO:0000166
YJL100W	GO:0000166
YBR020W	GO:0000166
YBR208C	GO:0000166
YML051W	GO:0000166
YDL029W	GO:0000166
YCR027C	GO:0000166
YGR052W	GO:0106310
YGR286C	GO:0051539
YBL098W	GO:0050660
YBL002W	GO:0046982
YBL003C	GO:0046982
YPL248C	GO:0046872
YLR214W	GO:0046872
YPL054W	GO:0046872
YLR014C	GO:0046872
YKL084W	GO:0046872
YER010C	GO:0046872
YJL172W	GO:0046872
YHL021C	GO:0046872
YFL021W	GO:0046872
YLR090W	GO:0046872
YJR025C	GO:0046872
YGR286C	GO:0046872
YBR240C	GO:0046872
YGR071C	GO:0046872
YER051W	GO:0046872
YMR058W	GO:0046872
YDR506C	GO:0046872
YOR022C	GO:0046872
YMR176W	GO:0046872
YMR280C	GO:0046872
YJL100W	GO:0046872
YDR524C	GO:0046872
YJR078W	GO:0046872
YGR071C	GO:0046872
YOL057W	GO:0046872
YIR027C	GO:0046872
YDL238C	GO:0046872
YPL273W	GO:0046872
YMR038C	GO:0046872
YGR088W	GO:0046872
YBR208C	GO:0046872
YPR015C	GO:0046872
YLR231C	GO:0030170
YMR250W	GO:0030170
YJR078W	GO:0020037
YGR088W	GO:0020037
YBR149W	GO:0016616
YJR096W	GO:0016616
YHR104W	GO:0016616
YGR052W	GO:0016301
YBR020W	GO:0016301
YJL100W	GO:0016301
YBR020W	GO:0016301
YHL028W	GO:0008320
YPR133W-A	GO:0008320
YPL165C	GO:0008168
YPL273W	GO:0008168
YNL024C	GO:0008168
YHR035W	GO:0005096
YHR182W	GO:0005096
YDR524C	GO:0005096
YLR224W	GO:0004842
YGR052W	GO:0004712
YGR052W	GO:0004674
YDL029W	GO:0003779
YDL189W	GO:0003723
YNL210W	GO:0003723
YBR212W	GO:0003723
YLR165C	GO:0003723
YPL248C	GO:0003677
YBL002W	GO:0003677
YOR140W	GO:0003677
YLR014C	GO:0003677
YMR111C	GO:0003677
YBL003C	GO:0003677
YFL021W	GO:0003677
YBR240C	GO:0003677
YGR071C	GO:0003677
YMR176W	GO:0003677
YMR280C	GO:0003677
YGR071C	GO:0003677
YCL066W	GO:0003677
YML051W	GO:0003677
YCL067C	GO:0003677
YPL248C	GO:0001228
YFL021W	GO:0001228
YMR280C	GO:0001228
YHL014C	GO:0000166
YGR052W	GO:0000166
YLR188W	GO:0000166
YBR020W	GO:0000166
YJL100W	GO:0000166
YBR020W	GO:0000166
YBR208C	GO:0000166
YML051W	GO:0000166
YDL029W	GO:0000166
YCR027C	GO:0000166
